filename,url,md5,sha256
bzrtools_2.5+bzr786.orig.tar.gz,https://archive.debian.org/debian-archive/debian/pool/main/b/bzrtools/bzrtools_2.5+bzr786.orig.tar.gz,5ee97e505a50c05d2e30925276ba58e3,58634d6de8d1a72be04a409314b3ac03b1089c48a38fd8014ea5e010b08790c8
c-ares-1.10.0.tar.gz,https://c-ares.org/archive/c-ares-1.10.0.tar.gz,1196067641411a75d3cbebe074fd36d8,3d701674615d1158e56a59aaede7891f2dde3da0f46a6d3c684e0ae70f52d3db
cairo-1.12.14.tar.xz,https://cairographics.org/releases/cairo-1.12.14.tar.xz,27b634113d0f52152d60ae8e2ec7daa7,96d0d1e3f9b74d2ca3469ff187c5e5f25649b1ad35cf06f4f3a83847dff4ac13
cairomm-1.10.0.tar.gz,https://cairographics.org/releases/cairomm-1.10.0.tar.gz,9c63fb1c04c8ecd3c5e6473075b8c39f,068d96c43eae7b0a3d98648cbfc6fbd16acc385858e9ba6d37b5a47e4dba398f
cantarell-fonts-0.0.13.tar.xz,https://download.gnome.org/sources/cantarell-fonts/0.0/cantarell-fonts-0.0.13.tar.xz,77c03aa3e0b7281ad147d413fd5bbaf4,afc53ffa27418932301a3bc030cf811684a1261faa761744fe2d3ce696b6492c
Caudium-1.4.18.tar.bz2,https://storage.googleapis.com/google-code-archive-downloads/v2/code.google.com/caudium/Caudium-1.4.18.tar.bz2,1a61508dfd243ab53c107b5f9f1617ed,89f2f15631913c8d948c9c9964747f95bbc71d7b94bc1c54fee3a2d52fb7dec0
cdb-0.75.tar.gz,https://cdb.cr.yp.to/cdb-0.75.tar.gz,81fed54d0bde51b147dd6c20cdb92d51,1919577799a50c080a8a05a1cbfa5fa7e7abc823d8d7df2eeb181e624b7952c5
cdparanoia-III-10.2.src.tgz,https://downloads.xiph.org/releases/cdparanoia/cdparanoia-III-10.2.src.tgz,b304bbe8ab63373924a744eac9ebc652,005db45ef4ee017f5c32ec124f913a0546e77014266c6a1c50df902a55fe64df
cdrdao-1.2.3.tar.bz2,https://downloads.sourceforge.net/cdrdao/cdrdao-1.2.3.tar.bz2,8d15ba6280bb7ba2f4d6be31d28b3c0c,8193cb8fa6998ac362c55807e89ad0b3c63edc6b01afaeb3d5042519527fb75e
cdrkit_1.1.11.orig.tar.gz,https://archive.debian.org/debian-archive/debian/pool/main/c/cdrkit/cdrkit_1.1.11.orig.tar.gz,efe08e2f3ca478486037b053acd512e9,d1c030756ecc182defee9fe885638c1785d35a2c2a297b4604c0e0dcc78e47da
cdrtools_2.01+01a01.orig.tar.gz,https://archive.debian.org/debian-archive/debian/pool/main/c/cdrtools/cdrtools_2.01+01a01.orig.tar.gz,fc085b5d287355f59ef85b7a3ccbb298,748b7f43abadcbacd3331fb45f4533d28d1c3a8b06ab03e44230b00e0a5e5e1f
celt-0.11.1.tar.gz,https://downloads.xiph.org/releases/celt/celt-0.11.1.tar.gz,94fe4acd241da8702c295bcd13a555e6,01c2579fba8b283c9068cb704a70a6e654aa74ced064c091cafffbe6fb1d4cbf
check-0.9.10.tar.gz,https://downloads.sourceforge.net/check/check-0.9.10.tar.gz,6d10a8efb9a683467b92b3bce97aeb30,823819235753e94ae0bcab3c46cc209de166c32ff2f52cefe120597db4403e6d
cheese-3.8.3.tar.xz,https://ftp.gnome.org/pub/gnome/sources/cheese/3.8/cheese-3.8.3.tar.xz,62f2670fa2c44fb51613ebb8f4d2c07c,5f08079b6ccaa6ea8de9163ff0e43554347c12e13f0a60eb6ad06d291c116937
chmlib-0.40.tar.bz2,https://web.archive.org/web/20140714195537/http://www.jedrea.com/chmlib/chmlib-0.40.tar.bz2,7ea49ed8c335215c1edc6fae83e6b912,3449d64b0cf71578b2c7e3ddc048d4af3661f44a83941ea074a7813f3a59ffa3
cifs-utils-6.1.tar.bz2,https://ftp.samba.org/pub/linux-cifs/cifs-utils/cifs-utils-6.1.tar.bz2,f83ef48ab1154aa74dd4cf1c1202bf04,381f1e9caccdafdcdb0efa32a4cceb77c1a96b0b58702394e4b86dac4825f3b5
clamz-0.5.tar.gz,https://storage.googleapis.com/google-code-archive-downloads/v2/code.google.com/clamz/clamz-0.5.tar.gz,84543c9346b285bdc218879e241941a8,5a63f23f15dfa6c2af00ff9531ae9bfcca0facfe5b1aa82790964f050a09832b
Clearlooks-1.5.tar.bz2,https://ftp.ludd.ltu.se/mirrors/blfs/conglomeration/clearlooks/Clearlooks-1.5.tar.bz2,6b046a78fb15b243dc1eb5884276a750,6db7a71e31562d0e6c82c592bc6c3b31369c327b7d937f55baffb057ec087d80
clisp-2.49.tar.bz2,https://ftp.gnu.org/pub/gnu/clisp/release/2.49/clisp-2.49.tar.bz2,1962b99d5e530390ec3829236d168649,8132ff353afaa70e6b19367a25ae3d5a43627279c25647c220641fed00f8e890
cln_1-3-3.tar.gz,https://codeberg.org/ginac/cln/archive/cln_1-3-3.tar.gz,eb926493f5606c538cc03031598e35c5,f23d5dd1c0811bcf8c1000362bb057e60734d310a31290275be9371961946c04
clucene-core-0.9.21.tar.gz,https://sourceforge.net/projects/clucene/files/clucene-core-stable/0.9.21/clucene-core-0.9.21.tar.gz,b012ef5cf5e57c5d95702beb31da3ebe,cbb354cc2b85577c5d33131b7e76d5bf0dcc5805f9e95714f644c1e4e3a05ed9
clutter-1.14.4.tar.xz,https://ftp.gnome.org/pub/gnome/sources/clutter/1.14/clutter-1.14.4.tar.xz,c072e4c27e69368f2b877ea4f6da2cdf,c996d91fff6fff24d9e23dcd545439ebc6b999fb1cf9ee44c28ca54c49c0ee1c
clutter-gst-2.0.6.tar.xz,https://ftp.gnome.org/pub/gnome/sources/clutter-gst/2.0/clutter-gst-2.0.6.tar.xz,35f67cfc75c4aa545db0f8b0a1f0e7a0,0ecc5630b0578968201802b831a75904a26e6ffe38fb8b60209ef9da51f8b258
clutter-gtk-1.4.4.tar.xz,https://ftp.gnome.org/pub/gnome/sources/clutter-gtk/1.4/clutter-gtk-1.4.4.tar.xz,ef50b52ffc2a18704eb62f13dd8d6198,bc3108594a01a08bb6d9b538afe995e4fd78634a8356064ee8137d87aad51b2e
cmake-2.8.11.2.tar.gz,https://www.cmake.org/files/v2.8/cmake-2.8.11.2.tar.gz,6f5d7b8e7534a5d9e1a7664ba63cf882,b32acb483afdd14339941c6e4ec25f633d916a7a472653a0b00838771a6c0562
cogl-1.14.0.tar.xz,https://ftp.gnome.org/pub/gnome/sources/cogl/1.14/cogl-1.14.0.tar.xz,7eabaf4241c0b87cc9e3b0fa23fd0315,276e8c9f5ff0fcd57c1eaf74cc245f41ad469a95a18ac831fac2d5960baa5ae8
colord-1.0.2.tar.xz,https://www.freedesktop.org/software/colord/releases/colord-1.0.2.tar.xz,98cd74c2be108cbd81c4a9cd6b324910,b99d1d07fe21a37b446aa173a35c54fd669324ad61762a7545b1624c896a8a39
